,deal,description,entrepreneurs,location,askedFor,exchangeForStake,valuation,title,Multiple Entreprenuers,year,cat_Business Services,cat_Children/Education,cat_Fashion/Beauty,cat_Fitness/Sports/Outdoors,cat_Food and Beverage,cat_Green/CleanTech,cat_Health/Wellness,cat_Lifestyle/Home,cat_Media/Entertainment,cat_Novelties,cat_Pet Products,cat_Software/Tech,cat_Travel
914,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,Lovepop,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
915,1.0,unknown,unknown,1,50000.0,10.0,500000.0,Piper Wei,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,1.0,unknown,unknown,1,120000.0,40.0,300000.0,Abs Protein Pancakes,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
917,1.0,unknown,unknown,1,150000.0,15.0,1000000.0,Extreme Sandbox,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
918,0.0,unknown,unknown,1,50000.0,25.0,200000.0,Total Tie Keep,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
919,0.0,unknown,unknown,1,300000.0,7.000000000000001,4285714.0,Fireavert,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,0.0,2-in-1 breath and hand freshener and odor remover,unknown,1,100000.0,20.0,500000.0,spretz,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
921,1.0,unknown,unknown,1,50000.0,5.0,1000000.0,Hungry Harvest,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
922,1.0,unknown,unknown,1,50000.0,20.0,250000.0,Controlled Chaos,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,0.0,unknown,unknown,1,1000000.0,5.0,20000000.0,EZPZ,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
924,1.0,unknown,unknown,1,700000.0,5.0,14000000.0,Fixed,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,1.0,unknown,unknown,1,250000.0,2.5,10000000.0,Hatch Baby,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
926,0.0,unknown,unknown,1,125000.0,10.0,1250000.0,Village Scholarships,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
927,1.0,unknown,unknown,1,100000.0,20.0,500000.0,Beard King,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,1.0,unknown,unknown,1,250000.0,20.0,1250000.0,Shefit,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
929,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Co.alition,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0
930,0.0,unknown,unknown,1,50000.0,5.0,1000000.0,icybreeze,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,1
931,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,2400 Expert,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
932,1.0,unknown,unknown,1,100000.0,20.0,500000.0,R. Riveter,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,Beartek,0,2017.0,0,0,0,0,0,0,0,0,1,0,0,0,0
934,0.0,unknown,unknown,1,150000.0,20.0,750000.0,Major Mom,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
935,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,Combat Flip Flops,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
936,0.0,unknown,unknown,1,1000000.0,15.0,6666667.0,SmartPlate,0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0
937,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Bee Free Honee,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
938,0.0,unknown,unknown,1,150000.0,20.0,750000.0,Float Baby,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
939,0.0,unknown,unknown,1,2500000.0,10.0,25000000.0,MTAILOR,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
940,1.0,unknown,unknown,1,1500000.0,8.0,18750000.0,Sworkit,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
941,0.0,unknown,unknown,1,1500000.0,15.0,10000000.0,Clean Sleep,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
942,0.0,unknown,unknown,1,200000.0,25.0,800000.0,tutu blue,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,1.0,unknown,unknown,1,100000.0,20.0,500000.0,Nohbo,0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0
944,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,Insta-Fire,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
945,0.0,unknown,unknown,1,400000.0,10.0,4000000.0,Custard Stand Hot Dog Chili,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
946,1.0,unknown,unknown,1,80000.0,10.0,800000.0,PRx,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
947,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,Rags to Raches,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
948,1.0,unknown,unknown,1,750000.0,7.5,10000000.0,BetterBack,0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0
949,1.0,unknown,unknown,1,100000.0,15.0,666667.0,Glace Cryotherapy,0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0
950,0.0,unknown,unknown,1,250000.0,10.0,2500000.0,Linka,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
951,0.0,unknown,unknown,1,50000.0,10.0,500000.0,Teaspresso,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
952,0.0,unknown,unknown,1,400000.0,16.0,2500000.0,Mob Craft,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
953,0.0,unknown,unknown,1,175000.0,5.0,3500000.0,Beloved,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
954,1.0,unknown,unknown,1,100000.0,15.0,666667.0,IlumiBowl,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
955,1.0,unknown,unknown,1,250000.0,5.0,5000000.0,Innovation Pet,0,2017.0,0,0,0,0,0,0,0,0,0,0,1,0,0
956,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Beer Blizzard,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
957,1.0,unknown,unknown,1,2000000.0,12.5,16000000.0,Vengo,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
958,0.0,unknown,unknown,1,100000.0,20.0,500000.0,The Good Promise,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
959,1.0,unknown,unknown,1,500000.0,5.0,10000000.0,Wondercide,0,2017.0,0,0,0,0,0,0,0,0,0,0,1,0,0
960,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,Pride Bites,0,2017.0,0,0,0,0,0,0,0,0,0,0,1,0,0
961,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Trobo,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
962,0.0,fake phones,unknown,1,25000.0,15.0,166667.0,NoPhone,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0
963,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,Coolbox,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
964,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,Petnostics,0,2017.0,0,0,0,0,0,0,0,0,0,0,1,0,0
965,0.0,unknown,unknown,1,1000000.0,7.6,13157895.0,Frends,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
966,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,Popslate,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0
967,1.0,unknown,unknown,1,200000.0,15.0,1333333.0,Slyde Handboards,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
968,1.0,unknown,unknown,1,50000.0,20.0,250000.0,The Drip Drop,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
969,0.0,unknown,unknown,1,750000.0,40.0,1875000.0,Jarrett & Raja Productions,0,2017.0,0,0,0,0,0,0,0,0,1,0,0,0,0
970,0.0,unknown,unknown,1,500000.0,20.0,2500000.0,KidRunner,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
971,0.0,unknown,unknown,1,400000.0,10.0,4000000.0,InchBug,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
972,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,FashionTap,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,0.0,umbrella rentals,unknown,1,400000.0,20.0,2000000.0,brellabox,0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0
974,0.0,unknown,unknown,1,200000.0,10.0,2000000.0,My Fruity Faces,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
975,1.0,unknown,unknown,1,400000.0,4.0,10000000.0,brightwheel,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
976,1.0,unknown,unknown,1,75000.0,20.0,375000.0,dollop gourmet,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
977,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,Creaproducts,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
978,0.0,unknown,unknown,1,50000.0,20.0,250000.0,Yourself Expression,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
979,1.0,unknown,unknown,1,400000.0,16.0,2500000.0,The Spooner,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
980,0.0,unknown,unknown,1,300000.0,7.5,4000000.0,Camp No Counselors,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
981,1.0,unknown,unknown,1,50000.0,20.0,250000.0,EVP Extreme Vehicle Protection,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,0.0,unknown,unknown,1,100000.0,15.0,666667.0,Gladiator Lacrosse,0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0
983,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,VPCABS,0,2017.0,0,0,0,0,0,0,0,0,1,0,0,0,0
984,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Pete & Pedro,0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,0.0,unknown,unknown,1,50000.0,20.0,250000.0,PMS Bites,0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0
986,1.0,unknown,unknown,1,200000.0,6.0,3333333.0,Felt,0,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0
987,0.0,uses operant conditioning through haptic feedback to modify behavior,unknown,1,500000.0,3.1,15923567.0,Pavlok,0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0
988,1.0,unknown,unknown,1,500000.0,4.0,12500000.0,Fizzics,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
989,0.0,unknown,unknown,1,400000.0,10.0,4000000.0,Spoonful of Comfort,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
990,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,iSlide,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
991,1.0,unknown,unknown,1,100000.0,20.0,500000.0,Rethink,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
992,1.0,unknown,unknown,1,150000.0,20.0,750000.0,The Lapel Project,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
993,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Good Hangups,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
994,0.0,unknown,unknown,1,1000000.0,10.0,10000000.0,Ice Age Meals,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
995,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,Tactibite,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
996,1.0,unknown,unknown,1,100000.0,20.0,500000.0,Raising Wild,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
997,0.0,unknown,unknown,1,50000.0,20.0,250000.0,The Cookie Kahuna,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
998,1.0,unknown,unknown,1,500000.0,5.0,10000000.0,TekDry,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
999,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,Night Runner 270,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,Solemates,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,0.0,unknown,unknown,1,1000000.0,10.0,10000000.0,Atlantic Candies,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1002,1.0,unknown,unknown,1,500000.0,5.0,10000000.0,biem,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003,1.0,unknown,unknown,1,55000.0,20.0,275000.0,Angels and Tomboys,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,SandiLake Clothing,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1005,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Parker Maple Farm,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1006,1.0,unknown,unknown,1,75000.0,12.0,625000.0,SafeGrabs,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1007,1.0,unknown,unknown,1,100000.0,15.0,666667.0,SiliDogs,0,2018.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1008,0.0,unknown,unknown,1,150000.0,10.0,1500000.0,Lulu Bang,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1009,0.0,unknown,unknown,1,500000.0,40.0,1250000.0,Unpack,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1010,1.0,unknown,unknown,1,800000.0,10.0,8000000.0,sunscreeenr,0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1011,1.0,unknown,unknown,1,50000.0,10.0,500000.0,Potato Parcel,0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1012,1.0,unknown,unknown,1,400000.0,10.0,4000000.0,EcoFlower,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1013,1.0,unknown,unknown,1,500000.0,20.0,2500000.0,Style Club,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1014,0.0,unknown,unknown,1,600000.0,3.0,20000000.0,SafeCatch,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1015,0.0,unknown,unknown,1,1000000.0,10.0,10000000.0,#besomebody,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1016,1.0,unknown,unknown,1,125000.0,5.0,2500000.0,Milk Snob,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1017,1.0,unknown,unknown,1,50000.0,10.0,500000.0,Jack's Stands & Marketplaces,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1018,1.0,unknown,unknown,1,600000.0,15.0,4000000.0,Chi'lantro,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1019,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,Toor,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1020,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,PupBox,0,2018.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1021,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,Barbell Apparel,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,energybits,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1023,1.0,unknown,unknown,1,120000.0,20.0,600000.0,Line Cutterz,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1024,1.0,unknown,unknown,1,750000.0,4.0,18750000.0,Inboard,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,petplate,0,2018.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1026,0.0,unknown,unknown,1,2000000.0,5.0,40000000.0,Nootrobox,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1027,1.0,unknown,unknown,1,250000.0,5.0,5000000.0,nomiku,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1028,1.0,unknown,unknown,1,150000.0,20.0,750000.0,Sealed by Santa,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1029,0.0,unknown,unknown,1,150000.0,20.0,750000.0,Polyglide,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1030,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,Digiwrap,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,1.0,unknown,unknown,1,150000.0,20.0,750000.0,Hand Out Gloves,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1032,0.0,unknown,unknown,1,300000.0,15.0,2000000.0,PDX Pet Design,0,2018.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1033,0.0,unknown,unknown,1,125000.0,10.0,1250000.0,Basic Outfitters,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1034,0.0,unknown,unknown,1,250000.0,20.0,1250000.0,Victory Coffees,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1035,1.0,unknown,unknown,1,200000.0,20.0,1000000.0,Naturally Perfect Dolls,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,1.0,unknown,unknown,1,75000.0,25.0,300000.0,Grease Bags,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1037,1.0,unknown,unknown,1,100000.0,20.0,500000.0,Pinblock,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Mama's Milk Box,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,nicepipes,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,1.0,unknown,unknown,1,100000.0,7.000000000000001,1428571.0,Chirps,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1041,0.0,unknown,unknown,1,100000.0,20.0,500000.0,Vibes,0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,1.0,unknown,unknown,1,250000.0,6.0,4166667.0,PopUp Play,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,Getaway,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1044,1.0,unknown,unknown,1,50000.0,15.0,333333.0,Kooler,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1045,0.0,unknown,unknown,1,80000.0,15.0,533333.0,Little Nomad,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1046,1.0,unknown,unknown,1,250000.0,5.0,5000000.0,RinseKit,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1047,1.0,unknown,unknown,1,350000.0,5.0,7000000.0,Dbest products,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1048,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Tranquilo,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1049,1.0,unknown,unknown,1,75000.0,15.0,500000.0,Doc Spartan,0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1050,0.0,unknown,unknown,1,75000.0,20.0,375000.0,Peaceful Fruits,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1051,1.0,unknown,unknown,1,250000.0,33.0,757576.0,Firefighter Turnout Bags,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,1.0,unknown,unknown,1,250000.0,2.5,10000000.0,Toymail,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1053,0.0,unknown,unknown,1,150000.0,10.0,1500000.0,EDN WallGarden,0,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1054,0.0,unknown,unknown,1,750000.0,10.0,7500000.0,Hotels By Day,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1055,0.0,unknown,unknown,1,250000.0,3.0,8333333.0,Bitsbox,0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1056,1.0,unknown,unknown,1,200000.0,8.0,2500000.0,Sand Cloud,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1057,0.0,unknown,unknown,1,375000.0,5.0,7500000.0,Ora Organics,0,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1058,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,Dart Drones,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1059,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,elephant pants,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1060,1.0,unknown,unknown,1,75000.0,20.0,375000.0,The Sleep Styler,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,Blentique Wine Company,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062,0.0,unknown,unknown,1,350000.0,8.0,4375000.0,MealEnders,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1063,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,Rareform,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Apollo Peak,0,2018.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,seedsheet,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1066,0.0,unknown,unknown,1,75000.0,12.5,600000.0,cropsticks,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1067,1.0,unknown,unknown,1,600000.0,10.0,6000000.0,Under The Weather,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1068,1.0,unknown,unknown,1,100000.0,5.0,2000000.0,Guard Llama,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1069,0.0,unknown,unknown,1,375000.0,5.0,7500000.0,Flag,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1070,0.0,unknown,unknown,1,250000.0,8.0,3125000.0,Validated,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,Guardian Bikes,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1072,1.0,unknown,unknown,1,200000.0,13.0,1538462.0,Goverre,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1073,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,See Rescue Streamer,0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1074,1.0,unknown,unknown,1,250000.0,20.0,1250000.0,BootyQueen Apparel,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,1.0,unknown,unknown,1,150000.0,5.0,3000000.0,LocTote,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,1.0,unknown,unknown,1,700000.0,7.000000000000001,10000000.0,Thompson Tee,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1077,0.0,unknown,unknown,1,500000.0,10.0,5000000.0,Wallet Buckle,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,1.0,unknown,unknown,1,250000.0,5.0,5000000.0,Rumi Spice,0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1079,1.0,unknown,unknown,1,75000.0,25.0,300000.0,Peoples Design,0,2018.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1080,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,Wine & Design,0,2018.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1081,0.0,unknown,unknown,1,400000.0,10.0,4000000.0,Rocket Book,0,2018.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,0.0,unknown,unknown,1,30000.0,30.0,100000.0,Laid Brand,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,1.0,unknown,unknown,1,75000.0,10.0,750000.0,Bridal Buddy,0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1084,1.0,unknown,unknown,1,60000.0,15.0,400000.0,Locker Board,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1085,0.0,unknown,unknown,1,500000.0,20.0,2500000.0,Wyp Aviation,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1086,1.0,unknown,unknown,1,175000.0,15.0,1166667.0,Sierra Madre Research,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1087,0.0,unknown,unknown,1,600000.0,5.0,12000000.0,Simple Habit,0,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,1.0,unknown,unknown,1,100000.0,5.0,2000000.0,Seventy2,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1089,1.0,unknown,unknown,1,1250000.0,5.0,25000000.0,Jackson's Honest,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1090,1.0,unknown,unknown,1,200000.0,15.0,1333333.0,QBall,0,2019.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1091,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,trippie,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1092,1.0,unknown,unknown,1,50000.0,10.0,500000.0,Firdgetland,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1093,1.0,unknown,unknown,1,500000.0,7.5,6666667.0,Enso Rings,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,1.0,unknown,unknown,1,100000.0,10.0,1000000.0,Third Wave Water,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1095,1.0,unknown,unknown,1,75000.0,30.0,250000.0,Tanglepets,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1096,1.0,unknown,unknown,1,600000.0,12.0,5000000.0,Delighted By Hummus,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1097,0.0,unknown,unknown,1,75000.0,10.0,750000.0,Solemender,0,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1098,1.0,unknown,unknown,1,100000.0,15.0,666667.0,IceShaker,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1099,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,benjilock,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1100,1.0,unknown,unknown,1,100000.0,12.5,800000.0,Ash & Anvil,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1101,1.0,unknown,unknown,1,350000.0,10.0,3500000.0,Mirmir,0,2019.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,0.0,unknown,unknown,1,80000.0,20.0,400000.0,Kwik-hang,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1103,1.0,unknown,unknown,1,120000.0,15.0,800000.0,H3o Sports,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1104,1.0,storybook app with voice effects,unknown,1,500000.0,10.0,5000000.0,Novel Effect,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1105,0.0,paternity clothing for dads,unknown,1,80000.0,15.0,533333.0,Father Figure,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
